code,country,year,set_healtchare_capita_outcomes
FIN,Finland,2010,7.048
FIN,Finland,2010,100.0
FIN,Finland,2010,154.896
FIN,Finland,2010,0.004
FIN,Finland,2010,446.374
FIN,Finland,2010,69.897
FIN,Finland,2010,0.053
FIN,Finland,2010,0.237
FIN,Finland,2010,100.074
FIN,Finland,2010,72.518
FIN,Finland,2010,48.791
FIN,Finland,2010,0.343
FIN,Finland,2010,0.039
FIN,Finland,2010,0.003
FIN,Finland,2010,0.068
FIN,Finland,2010,0.001
FIN,Finland,2010,0.066
FIN,Finland,2010,23.537
FIN,Finland,2010,6.566
FIN,Finland,2010,100.0
FIN,Finland,2010,0.291
FIN,Finland,2010,131.493
FIN,Finland,2010,0.153
FIN,Finland,2010,0.013
FIN,Finland,2010,124.475
FIN,Finland,2010,43.208
FIN,Finland,2010,100.0
FIN,Finland,2010,0.703
FIN,Finland,2010,41.394
FIN,Finland,2010,0.042
FIN,Finland,2010,76.106
FIN,Finland,2010,5.759
FIN,Finland,2010,100.0
FIN,Finland,2010,18.534
FIN,Finland,2010,1.249
FIN,Finland,2010,64.308
FIN,Finland,2010,658.095
FIN,Finland,2010,7.242
FIN,Finland,2010,34.844
FIN,Finland,2010,0.244
FIN,Finland,2010,7.806
FIN,Finland,2010,0.35
FIN,Finland,2010,0.082
FIN,Finland,2010,27.886
FIN,Finland,2010,1.571
FIN,Finland,2011,0.001
FIN,Finland,2011,4.387
FIN,Finland,2011,0.015
FIN,Finland,2011,51.045
FIN,Finland,2011,0.018
FIN,Finland,2011,21.318
FIN,Finland,2011,93.23
FIN,Finland,2011,301.342
FIN,Finland,2011,129.826
FIN,Finland,2011,2.204
FIN,Finland,2011,100.0
FIN,Finland,2011,0.066
FIN,Finland,2011,452.775
FIN,Finland,2011,5.704
FIN,Finland,2011,100.0
FIN,Finland,2011,154.462
FIN,Finland,2011,0.003
FIN,Finland,2011,460.148
FIN,Finland,2011,70.503
FIN,Finland,2011,0.052
FIN,Finland,2011,0.232
FIN,Finland,2011,102.998
FIN,Finland,2011,47.589
FIN,Finland,2011,84.77
FIN,Finland,2011,0.846
FIN,Finland,2011,0.024
FIN,Finland,2011,0.002
FIN,Finland,2011,0.022
FIN,Finland,2011,0.066
FIN,Finland,2011,24.052
FIN,Finland,2011,5.446
FIN,Finland,2011,100.0
FIN,Finland,2011,0.13
FIN,Finland,2011,130.02
FIN,Finland,2011,0.152
FIN,Finland,2011,0.011
FIN,Finland,2011,34.973
FIN,Finland,2011,100.0
FIN,Finland,2011,0.998
FIN,Finland,2011,13.026
FIN,Finland,2011,0.026
FIN,Finland,2011,79.217
FIN,Finland,2011,3.188
FIN,Finland,2011,100.0
FIN,Finland,2011,16.396
FIN,Finland,2011,0.267
FIN,Finland,2011,65.488
FIN,Finland,2011,6.245
FIN,Finland,2011,28.98
FIN,Finland,2011,0.229
FIN,Finland,2011,6.298
FIN,Finland,2011,0.324
FIN,Finland,2011,0.078
FIN,Finland,2011,28.214
FIN,Finland,2011,0.523
FIN,Finland,2011,642.21
FIN,Finland,2012,0.001
FIN,Finland,2012,5.467
FIN,Finland,2012,0.023
FIN,Finland,2012,59.443
FIN,Finland,2012,0.029
FIN,Finland,2012,27.052
FIN,Finland,2012,92.738
FIN,Finland,2012,365.931
FIN,Finland,2012,154.875
FIN,Finland,2012,3.343
FIN,Finland,2012,100.0
FIN,Finland,2012,0.091
FIN,Finland,2012,568.124
FIN,Finland,2012,9.973
FIN,Finland,2012,100.0
FIN,Finland,2012,186.017
FIN,Finland,2012,0.005
FIN,Finland,2012,567.763
FIN,Finland,2012,70.001
FIN,Finland,2012,0.072
FIN,Finland,2012,0.282
FIN,Finland,2012,145.391
FIN,Finland,2012,55.126
FIN,Finland,2012,84.904
FIN,Finland,2012,1.676
FIN,Finland,2012,0.027
FIN,Finland,2012,0.002
FIN,Finland,2012,0.066
FIN,Finland,2012,0.077
FIN,Finland,2012,22.92
FIN,Finland,2012,7.079
FIN,Finland,2012,100.0
FIN,Finland,2012,0.233
FIN,Finland,2012,182.416
FIN,Finland,2012,0.182
FIN,Finland,2012,0.013
FIN,Finland,2012,57.455
FIN,Finland,2012,100.0
FIN,Finland,2012,11.803
FIN,Finland,2012,0.03
FIN,Finland,2012,79.703
FIN,Finland,2012,3.857
FIN,Finland,2012,100.0
FIN,Finland,2012,14.83
FIN,Finland,2012,0.459
FIN,Finland,2012,64.451
FIN,Finland,2012,811.596
FIN,Finland,2012,0.001
FIN,Finland,2012,6.489
FIN,Finland,2012,46.957
FIN,Finland,2012,0.283
FIN,Finland,2012,8.271
FIN,Finland,2012,0.404
FIN,Finland,2012,27.278
FIN,Finland,2012,0.772
FIN,Finland,2012,1.974
FIN,Finland,2012,0.093
FIN,Finland,2013,3.711
FIN,Finland,2013,0.023
FIN,Finland,2013,45.427
FIN,Finland,2013,20.427
FIN,Finland,2013,0.027
FIN,Finland,2013,92.504
FIN,Finland,2013,429.733
FIN,Finland,2013,154.661
FIN,Finland,2013,8.361
FIN,Finland,2013,100.0
FIN,Finland,2013,0.082
FIN,Finland,2013,613.84
FIN,Finland,2013,6.249
FIN,Finland,2013,100.0
FIN,Finland,2013,178.261
FIN,Finland,2013,0.003
FIN,Finland,2013,632.275
FIN,Finland,2013,72.499
FIN,Finland,2013,0.069
FIN,Finland,2013,0.309
FIN,Finland,2013,141.698
FIN,Finland,2013,42.022
FIN,Finland,2013,63.607
FIN,Finland,2013,0.388
FIN,Finland,2013,0.021
FIN,Finland,2013,0.001
FIN,Finland,2013,0.051
FIN,Finland,2013,0.076
FIN,Finland,2013,21.054
FIN,Finland,2013,6.447
FIN,Finland,2013,100.0
FIN,Finland,2013,0.171
FIN,Finland,2013,168.374
FIN,Finland,2013,0.21
FIN,Finland,2013,0.01
FIN,Finland,2013,54.584
FIN,Finland,2013,100.0
FIN,Finland,2013,0.61
FIN,Finland,2013,28.033
FIN,Finland,2013,0.022
FIN,Finland,2013,84.157
FIN,Finland,2013,3.002
FIN,Finland,2013,100.0
FIN,Finland,2013,12.132
FIN,Finland,2013,0.403
FIN,Finland,2013,67.966
FIN,Finland,2013,846.686
FIN,Finland,2013,6.608
FIN,Finland,2013,47.881
FIN,Finland,2013,0.3
FIN,Finland,2013,7.573
FIN,Finland,2013,0.414
FIN,Finland,2013,0.087
FIN,Finland,2013,24.461
FIN,Finland,2013,0.887
FIN,Finland,2014,2.216
FIN,Finland,2014,0.014
FIN,Finland,2014,309.044
FIN,Finland,2014,20.678
FIN,Finland,2014,0.016
FIN,Finland,2014,95.227
FIN,Finland,2014,165.711
FIN,Finland,2014,164.874
FIN,Finland,2014,9.219
FIN,Finland,2014,100.0
FIN,Finland,2014,0.074
FIN,Finland,2014,588.632
FIN,Finland,2014,3.384
FIN,Finland,2014,100.0
FIN,Finland,2014,197.924
FIN,Finland,2014,0.002
FIN,Finland,2014,358.672
FIN,Finland,2014,71.749
FIN,Finland,2014,0.062
FIN,Finland,2014,0.173
FIN,Finland,2014,128.626
FIN,Finland,2014,294.294
FIN,Finland,2014,0.435
FIN,Finland,2014,0.142
FIN,Finland,2014,0.006
FIN,Finland,2014,0.059
FIN,Finland,2014,0.001
FIN,Finland,2014,0.08
FIN,Finland,2014,4.126
FIN,Finland,2014,100.0
FIN,Finland,2014,0.146
FIN,Finland,2014,152.689
FIN,Finland,2014,0.08
FIN,Finland,2014,0.01
FIN,Finland,2014,24.125
FIN,Finland,2014,67.969
FIN,Finland,2014,33.849
FIN,Finland,2014,100.0
FIN,Finland,2014,0.64
FIN,Finland,2014,22.812
FIN,Finland,2014,0.149
FIN,Finland,2014,84.241
FIN,Finland,2014,12.372
FIN,Finland,2014,100.0
FIN,Finland,2014,13.543
FIN,Finland,2014,2.377
FIN,Finland,2014,46.201
FIN,Finland,2014,820.405
FIN,Finland,2014,4.003
FIN,Finland,2014,28.087
FIN,Finland,2014,0.285
FIN,Finland,2014,7.831
FIN,Finland,2014,0.397
FIN,Finland,2014,0.096
FIN,Finland,2014,45.968
FIN,Finland,2014,0.769
FIN,Finland,2015,2.216
FIN,Finland,2015,0.013
FIN,Finland,2015,309.044
FIN,Finland,2015,20.678
FIN,Finland,2015,0.016
FIN,Finland,2015,165.711
FIN,Finland,2015,164.874
FIN,Finland,2015,100.0
FIN,Finland,2015,0.072
FIN,Finland,2015,588.632
FIN,Finland,2015,3.384
FIN,Finland,2015,100.0
FIN,Finland,2015,197.924
FIN,Finland,2015,0.002
FIN,Finland,2015,358.672
FIN,Finland,2015,71.749
FIN,Finland,2015,0.061
FIN,Finland,2015,0.17
FIN,Finland,2015,128.626
FIN,Finland,2015,294.294
FIN,Finland,2015,0.139
FIN,Finland,2015,0.006
FIN,Finland,2015,0.001
FIN,Finland,2015,0.078
FIN,Finland,2015,24.125
FIN,Finland,2015,4.126
FIN,Finland,2015,152.689
FIN,Finland,2015,0.078
FIN,Finland,2015,0.01
FIN,Finland,2015,95.227
FIN,Finland,2015,33.849
FIN,Finland,2015,100.0
FIN,Finland,2015,0.146
FIN,Finland,2015,84.241
FIN,Finland,2015,12.372
FIN,Finland,2015,100.0
FIN,Finland,2015,13.543
FIN,Finland,2015,2.377
FIN,Finland,2015,46.201
FIN,Finland,2015,820.405
FIN,Finland,2015,4.003
FIN,Finland,2015,28.087
FIN,Finland,2015,0.278
FIN,Finland,2015,7.831
FIN,Finland,2015,0.388
FIN,Finland,2015,0.094
FIN,Finland,2015,45.968
FIN,Finland,2015,0.769
FIN,Finland,2016,3.684
FIN,Finland,2016,0.013
FIN,Finland,2016,187.751
FIN,Finland,2016,24.829
FIN,Finland,2016,0.016
FIN,Finland,2016,91.221
FIN,Finland,2016,335.89
FIN,Finland,2016,160.976
FIN,Finland,2016,8.571
FIN,Finland,2016,100.0
FIN,Finland,2016,0.056
FIN,Finland,2016,599.282
FIN,Finland,2016,4.469
FIN,Finland,2016,100.0
FIN,Finland,2016,199.756
FIN,Finland,2016,0.002
FIN,Finland,2016,525.281
FIN,Finland,2016,71.802
FIN,Finland,2016,0.042
FIN,Finland,2016,0.241
FIN,Finland,2016,92.016
FIN,Finland,2016,171.268
FIN,Finland,2016,38.571
FIN,Finland,2016,0.108
FIN,Finland,2016,0.079
FIN,Finland,2016,0.006
FIN,Finland,2016,0.024
FIN,Finland,2016,0.074
FIN,Finland,2016,23.934
FIN,Finland,2016,4.264
FIN,Finland,2016,100.0
FIN,Finland,2016,0.148
FIN,Finland,2016,121.314
FIN,Finland,2016,0.154
FIN,Finland,2016,0.011
FIN,Finland,2016,0.001
FIN,Finland,2016,35.588
FIN,Finland,2016,100.0
FIN,Finland,2016,0.28
FIN,Finland,2016,52.857
FIN,Finland,2016,0.086
FIN,Finland,2016,75.849
FIN,Finland,2016,13.804
FIN,Finland,2016,100.0
FIN,Finland,2016,20.467
FIN,Finland,2016,2.679
FIN,Finland,2016,63.945
FIN,Finland,2016,834.626
FIN,Finland,2016,7.352
FIN,Finland,2016,28.415
FIN,Finland,2016,0.276
FIN,Finland,2016,5.409
FIN,Finland,2016,0.384
FIN,Finland,2016,0.092
FIN,Finland,2016,30.646
FIN,Finland,2016,1.427
FIN,Finland,2017,1.095
FIN,Finland,2017,0.014
FIN,Finland,2017,217.226
FIN,Finland,2017,5.978
FIN,Finland,2017,0.015
FIN,Finland,2017,94.524
FIN,Finland,2017,568.474
FIN,Finland,2017,176.774
FIN,Finland,2017,100.0
FIN,Finland,2017,0.046
FIN,Finland,2017,871.651
FIN,Finland,2017,1.149
FIN,Finland,2017,192.464
FIN,Finland,2017,0.001
FIN,Finland,2017,775.938
FIN,Finland,2017,79.376
FIN,Finland,2017,0.043
FIN,Finland,2017,0.343
FIN,Finland,2017,97.845
FIN,Finland,2017,0.091
FIN,Finland,2017,0.004
FIN,Finland,2017,0.001
FIN,Finland,2017,0.078
FIN,Finland,2017,17.526
FIN,Finland,2017,3.098
FIN,Finland,2017,104.972
FIN,Finland,2017,0.251
FIN,Finland,2017,0.003
FIN,Finland,2017,100.0
FIN,Finland,2017,205.331
FIN,Finland,2017,34.02
FIN,Finland,2017,100.0
FIN,Finland,2017,0.096
FIN,Finland,2017,93.211
FIN,Finland,2017,9.713
FIN,Finland,2017,100.0
FIN,Finland,2017,5.695
FIN,Finland,2017,2.182
FIN,Finland,2017,73.263
FIN,Finland,2017,1098.135
FIN,Finland,2017,4.471
FIN,Finland,2017,30.69
FIN,Finland,2017,0.385
FIN,Finland,2017,3.955
FIN,Finland,2017,0.485
FIN,Finland,2017,0.085
FIN,Finland,2017,22.782
FIN,Finland,2017,1.004
FIN,Finland,2018,2.113
FIN,Finland,2018,0.016
FIN,Finland,2018,47.265
FIN,Finland,2018,8.703
FIN,Finland,2018,0.018
FIN,Finland,2018,91.23
FIN,Finland,2018,715.862
FIN,Finland,2018,185.511
FIN,Finland,2018,100.0
FIN,Finland,2018,0.038
FIN,Finland,2018,838.021
FIN,Finland,2018,100.0
FIN,Finland,2018,197.481
FIN,Finland,2018,0.001
FIN,Finland,2018,939.804
FIN,Finland,2018,77.832
FIN,Finland,2018,0.034
FIN,Finland,2018,0.403
FIN,Finland,2018,79.039
FIN,Finland,2018,43.12
FIN,Finland,2018,0.018
FIN,Finland,2018,0.001
FIN,Finland,2018,0.079
FIN,Finland,2018,18.341
FIN,Finland,2018,3.827
FIN,Finland,2018,89.635
FIN,Finland,2018,0.307
FIN,Finland,2018,0.004
FIN,Finland,2018,1.894
FIN,Finland,2018,41.202
FIN,Finland,2018,100.0
FIN,Finland,2018,0.02
FIN,Finland,2018,88.179
FIN,Finland,2018,3.268
FIN,Finland,2018,100.0
FIN,Finland,2018,9.709
FIN,Finland,2018,0.876
FIN,Finland,2018,76.171
FIN,Finland,2018,1076.704
FIN,Finland,2018,6.914
FIN,Finland,2018,38.432
FIN,Finland,2018,0.359
FIN,Finland,2018,4.089
FIN,Finland,2018,0.461
FIN,Finland,2018,0.085
FIN,Finland,2018,19.739
FIN,Finland,2018,1.853
FIN,Finland,2019,2.914
FIN,Finland,2019,0.02
FIN,Finland,2019,46.712
FIN,Finland,2019,0.021
FIN,Finland,2019,3.204
FIN,Finland,2019,90.227
FIN,Finland,2019,818.032
FIN,Finland,2019,185.201
FIN,Finland,2019,0.019
FIN,Finland,2019,100.0
FIN,Finland,2019,902.326
FIN,Finland,2019,1.361
FIN,Finland,2019,100.0
FIN,Finland,2019,191.609
FIN,Finland,2019,0.001
FIN,Finland,2019,1051.596
FIN,Finland,2019,78.804
FIN,Finland,2019,0.018
FIN,Finland,2019,0.438
FIN,Finland,2019,42.147
FIN,Finland,2019,42.147
FIN,Finland,2019,0.018
FIN,Finland,2019,0.001
FIN,Finland,2019,0.001
FIN,Finland,2019,0.077
FIN,Finland,2019,16.734
FIN,Finland,2019,4.461
FIN,Finland,2019,46.712
FIN,Finland,2019,0.341
FIN,Finland,2019,0.001
FIN,Finland,2019,51.085
FIN,Finland,2019,100.0
FIN,Finland,2019,0.019
FIN,Finland,2019,90.227
FIN,Finland,2019,3.204
FIN,Finland,2019,100.0
FIN,Finland,2019,6.859
FIN,Finland,2019,1.361
FIN,Finland,2019,77.79
FIN,Finland,2019,1145.02
FIN,Finland,2019,6.859
FIN,Finland,2019,48.363
FIN,Finland,2019,0.376
FIN,Finland,2019,4.599
FIN,Finland,2019,0.477
FIN,Finland,2019,0.08
FIN,Finland,2019,17.611
FIN,Finland,2019,2.914
FRA,France,2000,3467.0
FRA,France,2000,0.234
FRA,France,2000,100.0
FRA,France,2001,3424.0
FRA,France,2001,0.223
FRA,France,2001,100.0
FRA,France,2002,3803.0
FRA,France,2002,0.24
FRA,France,2002,100.0
FRA,France,2003,6340.0
FRA,France,2003,0.389
FRA,France,2003,100.0
FRA,France,2003,1736.8
FRA,France,2003,100.0
FRA,France,2003,4603.2
FRA,France,2003,0.107
FRA,France,2003,100.0
FRA,France,2003,0.282
FRA,France,2004,7022.4
FRA,France,2004,0.412
FRA,France,2004,1759.2
FRA,France,2004,100.0
FRA,France,2004,100.0
FRA,France,2004,0.309
FRA,France,2004,100.0
FRA,France,2004,5263.2
FRA,France,2004,0.103
FRA,France,2005,7443.2
FRA,France,2005,0.421
FRA,France,2005,100.0
FRA,France,2005,1763.2
FRA,France,2005,100.0
FRA,France,2005,5680.0
FRA,France,2005,0.1
FRA,France,2005,0.322
FRA,France,2005,100.0
GBR,United Kingdom,2000,0.17
GBR,United Kingdom,2000,100.0
GBR,United Kingdom,2000,66.798
GBR,United Kingdom,2000,242.0
GBR,United Kingdom,2000,24.563
GBR,United Kingdom,2000,8.64
GBR,United Kingdom,2000,688.0
GBR,United Kingdom,2000,0.254
GBR,United Kingdom,2000,1871.0
GBR,United Kingdom,2000,0.022
GBR,United Kingdom,2000,2801.0
GBR,United Kingdom,2000,0.063
GBR,United Kingdom,2001,0.23
GBR,United Kingdom,2001,100.0
GBR,United Kingdom,2001,65.737
GBR,United Kingdom,2001,286.0
GBR,United Kingdom,2001,27.141
GBR,United Kingdom,2001,7.122
GBR,United Kingdom,2001,1090.0
GBR,United Kingdom,2001,0.35
GBR,United Kingdom,2001,2640.0
GBR,United Kingdom,2001,0.025
GBR,United Kingdom,2001,4016.0
GBR,United Kingdom,2001,0.095
GBR,United Kingdom,2002,100.0
GBR,United Kingdom,2002,64.84
GBR,United Kingdom,2002,279.0
GBR,United Kingdom,2002,28.395
GBR,United Kingdom,2002,6.765
GBR,United Kingdom,2002,0.224
GBR,United Kingdom,2002,1171.0
GBR,United Kingdom,2002,0.346
GBR,United Kingdom,2002,2674.0
GBR,United Kingdom,2002,0.023
GBR,United Kingdom,2002,4124.0
GBR,United Kingdom,2002,0.098
GBR,United Kingdom,2003,0.245
GBR,United Kingdom,2003,100.0
GBR,United Kingdom,2003,64.077
GBR,United Kingdom,2003,392.0
GBR,United Kingdom,2003,27.759
GBR,United Kingdom,2003,8.163
GBR,United Kingdom,2003,1333.0
GBR,United Kingdom,2003,0.382
GBR,United Kingdom,2003,3077.0
GBR,United Kingdom,2003,0.031
GBR,United Kingdom,2003,4802.0
GBR,United Kingdom,2003,0.106
GBR,United Kingdom,2004,0.219
GBR,United Kingdom,2004,100.0
GBR,United Kingdom,2004,62.258
GBR,United Kingdom,2004,434.0
GBR,United Kingdom,2004,28.409
GBR,United Kingdom,2004,9.333
GBR,United Kingdom,2004,1321.0
GBR,United Kingdom,2004,0.352
GBR,United Kingdom,2004,2895.0
GBR,United Kingdom,2004,0.033
GBR,United Kingdom,2004,4650.0
GBR,United Kingdom,2004,0.1
GBR,United Kingdom,2005,0.327
GBR,United Kingdom,2005,100.0
GBR,United Kingdom,2005,74.173
GBR,United Kingdom,2005,431.0
GBR,United Kingdom,2005,18.835
GBR,United Kingdom,2005,6.992
GBR,United Kingdom,2005,1161.0
GBR,United Kingdom,2005,0.441
GBR,United Kingdom,2005,4572.0
GBR,United Kingdom,2005,0.031
GBR,United Kingdom,2005,6164.0
GBR,United Kingdom,2005,0.083
GBR,United Kingdom,2006,0.334
GBR,United Kingdom,2006,100.0
GBR,United Kingdom,2006,75.449
GBR,United Kingdom,2006,417.0
GBR,United Kingdom,2006,18.153
GBR,United Kingdom,2006,6.399
GBR,United Kingdom,2006,1183.0
GBR,United Kingdom,2006,0.443
GBR,United Kingdom,2006,4917.0
GBR,United Kingdom,2006,0.028
GBR,United Kingdom,2006,6517.0
GBR,United Kingdom,2006,0.08
GBR,United Kingdom,2007,0.45
GBR,United Kingdom,2007,100.0
GBR,United Kingdom,2007,83.09
GBR,United Kingdom,2007,506.0
GBR,United Kingdom,2007,10.863
GBR,United Kingdom,2007,6.047
GBR,United Kingdom,2007,0.542
GBR,United Kingdom,2007,6953.0
GBR,United Kingdom,2007,8368.0
GBR,United Kingdom,2007,0.059
GBR,United Kingdom,2007,909.0
GBR,United Kingdom,2007,0.033
GBR,United Kingdom,2008,0.41
GBR,United Kingdom,2008,100.0
GBR,United Kingdom,2008,477.0
GBR,United Kingdom,2008,9.981
GBR,United Kingdom,2008,6.127
GBR,United Kingdom,2008,83.892
GBR,United Kingdom,2008,777.0
GBR,United Kingdom,2008,0.489
GBR,United Kingdom,2008,6531.0
GBR,United Kingdom,2008,0.03
GBR,United Kingdom,2008,7785.0
GBR,United Kingdom,2008,0.049
GBR,United Kingdom,2009,0.464
GBR,United Kingdom,2009,84.287
GBR,United Kingdom,2009,498.0
GBR,United Kingdom,2009,5.84
GBR,United Kingdom,2009,100.0
GBR,United Kingdom,2009,9.873
GBR,United Kingdom,2009,842.0
GBR,United Kingdom,2009,0.551
GBR,United Kingdom,2009,7188.0
GBR,United Kingdom,2009,0.032
GBR,United Kingdom,2009,8528.0
GBR,United Kingdom,2009,0.054
GBR,United Kingdom,2010,0.256
GBR,United Kingdom,2010,100.0
GBR,United Kingdom,2010,64.727
GBR,United Kingdom,2010,642.0
GBR,United Kingdom,2010,25.177
GBR,United Kingdom,2010,10.096
GBR,United Kingdom,2010,1601.0
GBR,United Kingdom,2010,0.395
GBR,United Kingdom,2010,4116.0
GBR,United Kingdom,2010,0.04
GBR,United Kingdom,2010,6359.0
GBR,United Kingdom,2010,0.1
GBR,United Kingdom,2011,0.128
GBR,United Kingdom,2011,100.0
GBR,United Kingdom,2011,44.881
GBR,United Kingdom,2011,842.0
GBR,United Kingdom,2011,37.419
GBR,United Kingdom,2011,17.7
GBR,United Kingdom,2011,1780.0
GBR,United Kingdom,2011,0.286
GBR,United Kingdom,2011,2135.0
GBR,United Kingdom,2011,0.051
GBR,United Kingdom,2011,4757.0
GBR,United Kingdom,2011,0.107
GBR,United Kingdom,2012,0.116
GBR,United Kingdom,2012,100.0
GBR,United Kingdom,2012,42.854
GBR,United Kingdom,2012,834.0
GBR,United Kingdom,2012,39.141
GBR,United Kingdom,2012,18.005
GBR,United Kingdom,2012,1813.0
GBR,United Kingdom,2012,0.27
GBR,United Kingdom,2012,1985.0
GBR,United Kingdom,2012,0.049
GBR,United Kingdom,2012,4632.0
GBR,United Kingdom,2012,0.106
GBR,United Kingdom,2013,0.106
GBR,United Kingdom,2013,100.0
GBR,United Kingdom,2013,41.518
GBR,United Kingdom,2013,937.0
GBR,United Kingdom,2013,37.812
GBR,United Kingdom,2013,20.671
GBR,United Kingdom,2013,1714.0
GBR,United Kingdom,2013,0.254
GBR,United Kingdom,2013,1882.0
GBR,United Kingdom,2013,0.053
GBR,United Kingdom,2013,4533.0
GBR,United Kingdom,2013,0.096
GBR,United Kingdom,2014,0.111
GBR,United Kingdom,2014,100.0
GBR,United Kingdom,2014,40.213
GBR,United Kingdom,2014,965.0
GBR,United Kingdom,2014,41.085
GBR,United Kingdom,2014,18.702
GBR,United Kingdom,2014,2120.0
GBR,United Kingdom,2014,0.277
GBR,United Kingdom,2014,2075.0
GBR,United Kingdom,2014,0.052
GBR,United Kingdom,2014,5160.0
GBR,United Kingdom,2014,0.114
GBR,United Kingdom,2015,0.132
GBR,United Kingdom,2015,100.0
GBR,United Kingdom,2015,43.588
GBR,United Kingdom,2015,1157.0
GBR,United Kingdom,2015,36.47
GBR,United Kingdom,2015,19.941
GBR,United Kingdom,2015,2116.0
GBR,United Kingdom,2015,0.303
GBR,United Kingdom,2015,2529.0
GBR,United Kingdom,2015,0.06
GBR,United Kingdom,2015,5802.0
GBR,United Kingdom,2015,0.11
GBR,United Kingdom,2016,0.122
GBR,United Kingdom,2016,100.0
GBR,United Kingdom,2016,43.348
GBR,United Kingdom,2016,1092.0
GBR,United Kingdom,2016,37.229
GBR,United Kingdom,2016,19.424
GBR,United Kingdom,2016,2093.0
GBR,United Kingdom,2016,0.282
GBR,United Kingdom,2016,2437.0
GBR,United Kingdom,2016,0.055
GBR,United Kingdom,2016,5622.0
GBR,United Kingdom,2016,0.105
GBR,United Kingdom,2017,0.148
GBR,United Kingdom,2017,100.0
GBR,United Kingdom,2017,46.94
GBR,United Kingdom,2017,1110.566
GBR,United Kingdom,2017,36.182
GBR,United Kingdom,2017,16.878
GBR,United Kingdom,2017,2380.801
GBR,United Kingdom,2017,0.316
GBR,United Kingdom,2017,3088.634
GBR,United Kingdom,2017,0.053
GBR,United Kingdom,2017,6580.0
GBR,United Kingdom,2017,0.114
GBR,United Kingdom,2018,0.152
GBR,United Kingdom,2018,100.0
GBR,United Kingdom,2018,45.355
GBR,United Kingdom,2018,1532.0
GBR,United Kingdom,2018,33.37
GBR,United Kingdom,2018,21.275
GBR,United Kingdom,2018,2403.0
GBR,United Kingdom,2018,0.335
GBR,United Kingdom,2018,3266.0
GBR,United Kingdom,2018,0.071
GBR,United Kingdom,2018,7201.0
GBR,United Kingdom,2018,0.112
GBR,United Kingdom,2019,0.144
GBR,United Kingdom,2019,100.0
GBR,United Kingdom,2019,43.243
GBR,United Kingdom,2019,1611.0
GBR,United Kingdom,2019,35.095
GBR,United Kingdom,2019,21.662
GBR,United Kingdom,2019,2610.0
GBR,United Kingdom,2019,0.333
GBR,United Kingdom,2019,0.072
GBR,United Kingdom,2019,7437.0
GBR,United Kingdom,2019,0.117
GBR,United Kingdom,2019,3216.0
GRC,Greece,2000,0.359
GRC,Greece,2000,100.0
GRC,Greece,2000,507.0
GRC,Greece,2001,0.482
GRC,Greece,2001,100.0
GRC,Greece,2001,734.0
GRC,Greece,2002,100.0
GRC,Greece,2002,791.0
GRC,Greece,2002,0.484
GRC,Greece,2009,0.155
GRC,Greece,2009,0.145
GRC,Greece,2009,0.025
GRC,Greece,2009,0.061
GRC,Greece,2009,0.015
GRC,Greece,2009,24.148
GRC,Greece,2009,75.852
GRC,Greece,2009,28.183
GRC,Greece,2009,0.046
GRC,Greece,2009,23.849
GRC,Greece,2009,100.0
GRC,Greece,2009,59.355
GRC,Greece,2009,58.676
GRC,Greece,2009,100.0
GRC,Greece,2009,109.434
GRC,Greece,2009,453.188
GRC,Greece,2009,34.827
GRC,Greece,2009,0.191
GRC,Greece,2009,343.754
GRC,Greece,2009,367.603
GRC,Greece,2009,0.215
GRC,Greece,2009,0.01
GRC,Greece,2009,71.817
GRC,Greece,2009,40.645
GRC,Greece,2009,144.261
GRC,Greece,2009,100.0
GRC,Greece,2009,511.864
GRC,Greece,2010,0.121
GRC,Greece,2010,0.113
GRC,Greece,2010,0.014
GRC,Greece,2010,0.015
GRC,Greece,2010,0.006
GRC,Greece,2010,7.717
GRC,Greece,2010,92.283
GRC,Greece,2010,11.11
GRC,Greece,2010,0.009
GRC,Greece,2010,17.916
GRC,Greece,2010,100.0
GRC,Greece,2010,41.579
GRC,Greece,2010,30.667
GRC,Greece,2010,100.0
GRC,Greece,2010,21.253
GRC,Greece,2010,275.389
GRC,Greece,2010,12.751
GRC,Greece,2010,0.123
GRC,Greece,2010,254.136
GRC,Greece,2010,272.052
GRC,Greece,2010,0.137
GRC,Greece,2010,0.008
GRC,Greece,2010,88.89
GRC,Greece,2010,58.421
GRC,Greece,2010,34.004
GRC,Greece,2010,100.0
GRC,Greece,2010,306.056
GRC,Greece,2011,0.123
GRC,Greece,2011,0.112
GRC,Greece,2011,0.02
GRC,Greece,2011,0.018
GRC,Greece,2011,0.009
GRC,Greece,2011,7.878
GRC,Greece,2011,92.122
GRC,Greece,2011,13.044
GRC,Greece,2011,0.01
GRC,Greece,2011,23.259
GRC,Greece,2011,100.0
GRC,Greece,2011,43.839
GRC,Greece,2011,41.415
GRC,Greece,2011,100.0
GRC,Greece,2011,19.446
GRC,Greece,2011,246.85
GRC,Greece,2011,18.156
GRC,Greece,2011,0.121
GRC,Greece,2011,227.404
GRC,Greece,2011,250.663
GRC,Greece,2011,0.142
GRC,Greece,2011,0.011
GRC,Greece,2011,86.956
GRC,Greece,2011,56.161
GRC,Greece,2011,37.602
GRC,Greece,2011,100.0
GRC,Greece,2011,288.265
GRC,Greece,2012,0.1
