code,country,year,med_tech_availability_p_mil_ppl
ESP,Spain,2011,460.0
ESP,Spain,2011,220.0
ESP,Spain,2011,702.0
ESP,Spain,2011,183.0
ESP,Spain,2011,52.0
ESP,Spain,2011,2.29
ESP,Spain,2011,12.73
ESP,Spain,2011,3.92
ESP,Spain,2011,5.56
ESP,Spain,2011,15.02
ESP,Spain,2011,0.24
ESP,Spain,2011,4.71
ESP,Spain,2011,1.11
ESP,Spain,2011,14.59
ESP,Spain,2011,0.56
ESP,Spain,2011,6.12
ESP,Spain,2011,0.21
ESP,Spain,2011,4.49
ESP,Spain,2011,2.05
ESP,Spain,2011,16.65
ESP,Spain,2011,9.84
ESP,Spain,2011,1.35
ESP,Spain,2011,13.76
ESP,Spain,2012,597.0
ESP,Spain,2012,26.0
ESP,Spain,2012,125.0
ESP,Spain,2012,804.0
ESP,Spain,2012,67.0
ESP,Spain,2012,691.0
ESP,Spain,2012,10.0
ESP,Spain,2012,291.0
ESP,Spain,2012,11.0
ESP,Spain,2012,694.0
ESP,Spain,2012,214.0
ESP,Spain,2012,110.0
ESP,Spain,2012,265.0
ESP,Spain,2012,471.0
ESP,Spain,2012,224.0
ESP,Spain,2012,722.0
ESP,Spain,2012,220.0
ESP,Spain,2012,56.0
ESP,Spain,2012,2.67
ESP,Spain,2012,12.77
ESP,Spain,2012,4.7
ESP,Spain,2012,5.67
ESP,Spain,2012,15.44
ESP,Spain,2012,0.24
ESP,Spain,2012,4.79
ESP,Spain,2012,1.2
ESP,Spain,2012,14.84
ESP,Spain,2012,0.56
ESP,Spain,2012,6.22
ESP,Spain,2012,0.21
ESP,Spain,2012,4.58
ESP,Spain,2012,2.35
ESP,Spain,2012,17.19
ESP,Spain,2012,10.07
ESP,Spain,2012,1.43
ESP,Spain,2012,14.78
ESP,Spain,2013,28.0
ESP,Spain,2013,129.0
ESP,Spain,2013,820.0
ESP,Spain,2013,72.0
ESP,Spain,2013,715.0
ESP,Spain,2013,10.0
ESP,Spain,2013,298.0
ESP,Spain,2013,10.0
ESP,Spain,2013,611.0
ESP,Spain,2013,707.0
ESP,Spain,2013,218.0
ESP,Spain,2013,113.0
ESP,Spain,2013,270.0
ESP,Spain,2013,498.0
ESP,Spain,2013,228.0
ESP,Spain,2013,740.0
ESP,Spain,2013,217.0
ESP,Spain,2013,62.0
ESP,Spain,2013,2.77
ESP,Spain,2013,13.11
ESP,Spain,2013,4.66
ESP,Spain,2013,5.79
ESP,Spain,2013,15.88
ESP,Spain,2013,0.21
ESP,Spain,2013,4.89
ESP,Spain,2013,1.33
ESP,Spain,2013,15.17
ESP,Spain,2013,0.6
ESP,Spain,2013,6.4
ESP,Spain,2013,0.21
ESP,Spain,2013,4.68
ESP,Spain,2013,2.43
ESP,Spain,2013,17.6
ESP,Spain,2013,10.69
ESP,Spain,2013,1.55
ESP,Spain,2013,15.35
ESP,Spain,2014,25.0
ESP,Spain,2014,125.0
ESP,Spain,2014,818.0
ESP,Spain,2014,74.0
ESP,Spain,2014,721.0
ESP,Spain,2014,10.0
ESP,Spain,2014,301.0
ESP,Spain,2014,9.0
ESP,Spain,2014,619.0
ESP,Spain,2014,716.0
ESP,Spain,2014,218.0
ESP,Spain,2014,102.0
ESP,Spain,2014,276.0
ESP,Spain,2014,506.0
ESP,Spain,2014,228.0
ESP,Spain,2014,744.0
ESP,Spain,2014,215.0
ESP,Spain,2014,65.0
ESP,Spain,2014,2.69
ESP,Spain,2014,13.32
ESP,Spain,2014,4.63
ESP,Spain,2014,5.94
ESP,Spain,2014,16.02
ESP,Spain,2014,0.19
ESP,Spain,2014,4.91
ESP,Spain,2014,1.4
ESP,Spain,2014,15.41
ESP,Spain,2014,0.54
ESP,Spain,2014,6.48
ESP,Spain,2014,0.22
ESP,Spain,2014,4.69
ESP,Spain,2014,2.2
ESP,Spain,2014,17.61
ESP,Spain,2014,10.89
ESP,Spain,2014,1.59
ESP,Spain,2014,15.52
ESP,Spain,2015,23.0
ESP,Spain,2015,124.0
ESP,Spain,2015,837.0
ESP,Spain,2015,76.0
ESP,Spain,2015,736.0
ESP,Spain,2015,9.0
ESP,Spain,2015,738.0
ESP,Spain,2015,304.0
ESP,Spain,2015,9.0
ESP,Spain,2015,631.0
ESP,Spain,2015,220.0
ESP,Spain,2015,99.0
ESP,Spain,2015,281.0
ESP,Spain,2015,526.0
ESP,Spain,2015,229.0
ESP,Spain,2015,755.0
ESP,Spain,2015,210.0
ESP,Spain,2015,67.0
ESP,Spain,2015,2.67
ESP,Spain,2015,13.6
ESP,Spain,2015,4.52
ESP,Spain,2015,6.05
ESP,Spain,2015,16.27
ESP,Spain,2015,0.19
ESP,Spain,2015,4.93
ESP,Spain,2015,1.44
ESP,Spain,2015,0.19
ESP,Spain,2015,15.9
ESP,Spain,2015,0.5
ESP,Spain,2015,6.55
ESP,Spain,2015,4.74
ESP,Spain,2015,2.13
ESP,Spain,2015,18.03
ESP,Spain,2015,11.33
ESP,Spain,2015,1.64
ESP,Spain,2015,15.86
ESP,Spain,2016,129.0
ESP,Spain,2016,851.0
ESP,Spain,2016,79.0
ESP,Spain,2016,748.0
ESP,Spain,2016,9.0
ESP,Spain,2016,749.0
ESP,Spain,2016,304.0
ESP,Spain,2016,9.0
ESP,Spain,2016,626.0
ESP,Spain,2016,24.0
ESP,Spain,2016,70.0
ESP,Spain,2016,221.0
ESP,Spain,2016,102.0
ESP,Spain,2016,280.0
ESP,Spain,2016,539.0
ESP,Spain,2016,230.0
ESP,Spain,2016,755.0
ESP,Spain,2016,209.0
ESP,Spain,2016,2.78
ESP,Spain,2016,13.48
ESP,Spain,2016,4.5
ESP,Spain,2016,6.03
ESP,Spain,2016,16.25
ESP,Spain,2016,0.19
ESP,Spain,2016,4.95
ESP,Spain,2016,1.51
ESP,Spain,2016,0.19
ESP,Spain,2016,16.12
ESP,Spain,2016,0.52
ESP,Spain,2016,6.54
ESP,Spain,2016,4.76
ESP,Spain,2016,2.2
ESP,Spain,2016,18.32
ESP,Spain,2016,11.6
ESP,Spain,2016,1.7
ESP,Spain,2016,16.1
ESP,Spain,2017,125.0
ESP,Spain,2017,869.0
ESP,Spain,2017,80.0
ESP,Spain,2017,763.0
ESP,Spain,2017,8.0
ESP,Spain,2017,767.0
ESP,Spain,2017,297.0
ESP,Spain,2017,9.0
ESP,Spain,2017,629.0
ESP,Spain,2017,22.0
ESP,Spain,2017,71.0
ESP,Spain,2017,220.0
ESP,Spain,2017,102.0
ESP,Spain,2017,275.0
ESP,Spain,2017,554.0
ESP,Spain,2017,228.0
ESP,Spain,2017,754.0
ESP,Spain,2017,209.0
ESP,Spain,2017,2.69
ESP,Spain,2017,1.53
ESP,Spain,2017,13.52
ESP,Spain,2017,4.49
ESP,Spain,2017,5.91
ESP,Spain,2017,16.2
ESP,Spain,2017,0.19
ESP,Spain,2017,4.9
ESP,Spain,2017,0.17
ESP,Spain,2017,16.48
ESP,Spain,2017,0.47
ESP,Spain,2017,6.38
ESP,Spain,2017,4.73
ESP,Spain,2017,2.19
ESP,Spain,2017,18.67
ESP,Spain,2017,11.91
ESP,Spain,2017,1.72
ESP,Spain,2017,16.4
ESP,Spain,2018,123.0
ESP,Spain,2018,895.0
ESP,Spain,2018,84.0
ESP,Spain,2018,805.0
ESP,Spain,2018,7.0
ESP,Spain,2018,788.0
ESP,Spain,2018,309.0
ESP,Spain,2018,7.0
ESP,Spain,2018,637.0
ESP,Spain,2018,18.0
ESP,Spain,2018,77.0
ESP,Spain,2018,228.0
ESP,Spain,2018,107.0
ESP,Spain,2018,291.0
ESP,Spain,2018,586.0
ESP,Spain,2018,235.0
ESP,Spain,2018,760.0
ESP,Spain,2018,219.0
ESP,Spain,2018,2.63
ESP,Spain,2018,1.65
ESP,Spain,2018,13.63
ESP,Spain,2018,4.69
ESP,Spain,2018,6.23
ESP,Spain,2018,16.26
ESP,Spain,2018,0.15
ESP,Spain,2018,5.03
ESP,Spain,2018,16.86
ESP,Spain,2018,0.39
ESP,Spain,2018,6.61
ESP,Spain,2018,4.88
ESP,Spain,2018,2.29
ESP,Spain,2018,19.15
ESP,Spain,2018,12.54
ESP,Spain,2018,1.8
ESP,Spain,2018,17.23
ESP,Spain,2018,0.15
ESP,Spain,2019,129.0
ESP,Spain,2019,905.0
ESP,Spain,2019,83.0
ESP,Spain,2019,831.0
ESP,Spain,2019,8.0
ESP,Spain,2019,803.0
ESP,Spain,2019,314.0
ESP,Spain,2019,7.0
ESP,Spain,2019,648.0
ESP,Spain,2019,17.0
ESP,Spain,2019,76.0
ESP,Spain,2019,228.0
ESP,Spain,2019,102.0
ESP,Spain,2019,297.0
ESP,Spain,2019,608.0
ESP,Spain,2019,236.0
ESP,Spain,2019,777.0
ESP,Spain,2019,223.0
ESP,Spain,2019,2.74
ESP,Spain,2019,1.61
ESP,Spain,2019,13.76
ESP,Spain,2019,4.73
ESP,Spain,2019,6.31
ESP,Spain,2019,16.5
ESP,Spain,2019,0.15
ESP,Spain,2019,5.01
ESP,Spain,2019,17.05
ESP,Spain,2019,0.36
ESP,Spain,2019,6.67
ESP,Spain,2019,4.84
ESP,Spain,2019,2.17
ESP,Spain,2019,19.21
ESP,Spain,2019,12.91
ESP,Spain,2019,0.17
ESP,Spain,2019,1.76
ESP,Spain,2019,17.64
EST,Estonia,2005,2.0
EST,Estonia,2005,0.0
EST,Estonia,2005,0.0
EST,Estonia,2005,3.0
EST,Estonia,2005,3.0
EST,Estonia,2005,2.0
EST,Estonia,2005,0.0
EST,Estonia,2005,2.0
EST,Estonia,2005,0.0
EST,Estonia,2005,2.0
EST,Estonia,2005,0.0
EST,Estonia,2005,0.0
EST,Estonia,2005,10.0
EST,Estonia,2005,0.0
EST,Estonia,2005,10.0
EST,Estonia,2005,2.21
EST,Estonia,2005,0.0
EST,Estonia,2005,1.48
EST,Estonia,2005,7.38
EST,Estonia,2005,0.0
EST,Estonia,2005,1.48
EST,Estonia,2005,0.0
EST,Estonia,2005,7.38
EST,Estonia,2005,0.0
EST,Estonia,2005,1.48
EST,Estonia,2005,1.48
EST,Estonia,2005,0.0
EST,Estonia,2005,2.21
EST,Estonia,2005,0.0
EST,Estonia,2005,0.0
EST,Estonia,2006,3.0
EST,Estonia,2006,0.0
EST,Estonia,2006,1.0
EST,Estonia,2006,5.0
EST,Estonia,2006,2.0
EST,Estonia,2006,2.0
EST,Estonia,2006,0.0
EST,Estonia,2006,3.0
EST,Estonia,2006,1.0
EST,Estonia,2006,2.0
EST,Estonia,2006,3.0
EST,Estonia,2006,0.0
EST,Estonia,2006,10.0
EST,Estonia,2006,1.0
EST,Estonia,2006,9.0
EST,Estonia,2006,1.48
EST,Estonia,2006,0.74
EST,Estonia,2006,1.48
EST,Estonia,2006,6.68
EST,Estonia,2006,0.0
EST,Estonia,2006,2.23
EST,Estonia,2006,0.74
EST,Estonia,2006,7.42
EST,Estonia,2006,0.0
EST,Estonia,2006,1.48
EST,Estonia,2006,2.23
EST,Estonia,2006,0.74
EST,Estonia,2006,3.71
EST,Estonia,2006,2.23
EST,Estonia,2006,0.0
EST,Estonia,2007,3.0
EST,Estonia,2007,0.0
EST,Estonia,2007,2.0
EST,Estonia,2007,8.0
EST,Estonia,2007,4.0
EST,Estonia,2007,4.0
EST,Estonia,2007,0.0
EST,Estonia,2007,3.0
EST,Estonia,2007,1.0
EST,Estonia,2007,4.0
EST,Estonia,2007,4.0
EST,Estonia,2007,0.0
EST,Estonia,2007,15.0
EST,Estonia,2007,2.0
EST,Estonia,2007,14.0
EST,Estonia,2007,2.98
EST,Estonia,2007,0.75
EST,Estonia,2007,2.98
EST,Estonia,2007,10.44
EST,Estonia,2007,0.0
EST,Estonia,2007,2.24
EST,Estonia,2007,1.49
EST,Estonia,2007,11.19
EST,Estonia,2007,0.0
EST,Estonia,2007,2.98
EST,Estonia,2007,2.24
EST,Estonia,2007,1.49
EST,Estonia,2007,5.97
EST,Estonia,2007,2.98
EST,Estonia,2007,0.0
EST,Estonia,2008,3.0
EST,Estonia,2008,0.0
EST,Estonia,2008,2.0
EST,Estonia,2008,11.0
EST,Estonia,2008,3.0
EST,Estonia,2008,3.0
EST,Estonia,2008,0.0
EST,Estonia,2008,3.0
EST,Estonia,2008,2.0
EST,Estonia,2008,3.0
EST,Estonia,2008,8.0
EST,Estonia,2008,0.0
EST,Estonia,2008,20.0
EST,Estonia,2008,2.0
EST,Estonia,2008,18.0
EST,Estonia,2008,2.24
EST,Estonia,2008,1.5
EST,Estonia,2008,2.24
EST,Estonia,2008,13.46
EST,Estonia,2008,0.0
EST,Estonia,2008,2.24
EST,Estonia,2008,1.5
EST,Estonia,2008,14.96
EST,Estonia,2008,0.0
EST,Estonia,2008,2.24
EST,Estonia,2008,2.24
EST,Estonia,2008,1.5
EST,Estonia,2008,8.23
EST,Estonia,2008,5.98
EST,Estonia,2008,0.0
EST,Estonia,2009,3.0
EST,Estonia,2009,0.0
EST,Estonia,2009,3.0
EST,Estonia,2009,2.0
EST,Estonia,2009,10.0
EST,Estonia,2009,0.0
EST,Estonia,2009,3.0
EST,Estonia,2009,2.0
EST,Estonia,2009,3.0
EST,Estonia,2009,7.0
EST,Estonia,2009,0.0
EST,Estonia,2009,3.0
EST,Estonia,2009,20.0
EST,Estonia,2009,2.0
EST,Estonia,2009,18.0
EST,Estonia,2009,2.25
EST,Estonia,2009,1.5
EST,Estonia,2009,2.25
EST,Estonia,2009,13.48
EST,Estonia,2009,0.0
EST,Estonia,2009,2.25
EST,Estonia,2009,1.5
EST,Estonia,2009,14.98
EST,Estonia,2009,0.0
EST,Estonia,2009,2.25
EST,Estonia,2009,2.25
EST,Estonia,2009,1.5
EST,Estonia,2009,7.49
EST,Estonia,2009,5.24
EST,Estonia,2009,0.0
EST,Estonia,2010,3.0
EST,Estonia,2010,0.0
EST,Estonia,2010,4.0
EST,Estonia,2010,2.0
EST,Estonia,2010,11.0
EST,Estonia,2010,0.0
EST,Estonia,2010,3.0
EST,Estonia,2010,2.0
EST,Estonia,2010,4.0
EST,Estonia,2010,6.0
EST,Estonia,2010,0.0
EST,Estonia,2010,5.0
EST,Estonia,2010,21.0
EST,Estonia,2010,2.0
EST,Estonia,2010,19.0
EST,Estonia,2010,3.76
EST,Estonia,2010,1.5
EST,Estonia,2010,3.01
EST,Estonia,2010,14.27
EST,Estonia,2010,0.0
EST,Estonia,2010,2.25
EST,Estonia,2010,1.5
EST,Estonia,2010,15.78
EST,Estonia,2010,0.0
EST,Estonia,2010,3.01
EST,Estonia,2010,2.25
EST,Estonia,2010,1.5
EST,Estonia,2010,8.26
EST,Estonia,2010,4.51
EST,Estonia,2010,0.0
EST,Estonia,2011,3.0
EST,Estonia,2011,0.0
EST,Estonia,2011,4.0
EST,Estonia,2011,3.0
EST,Estonia,2011,13.0
EST,Estonia,2011,0.0
EST,Estonia,2011,3.0
EST,Estonia,2011,1.0
EST,Estonia,2011,4.0
EST,Estonia,2011,4.0
EST,Estonia,2011,0.0
EST,Estonia,2011,9.0
EST,Estonia,2011,22.0
EST,Estonia,2011,3.0
EST,Estonia,2011,21.0
EST,Estonia,2011,6.78
EST,Estonia,2011,3.01
EST,Estonia,2011,0.75
EST,Estonia,2011,15.83
EST,Estonia,2011,0.0
EST,Estonia,2011,2.26
EST,Estonia,2011,2.26
EST,Estonia,2011,16.58
EST,Estonia,2011,0.0
EST,Estonia,2011,3.01
EST,Estonia,2011,2.26
EST,Estonia,2011,2.26
EST,Estonia,2011,9.8
EST,Estonia,2011,3.01
EST,Estonia,2011,0.0
EST,Estonia,2012,3.0
EST,Estonia,2012,5.0
EST,Estonia,2012,3.0
EST,Estonia,2012,13.0
EST,Estonia,2012,0.0
EST,Estonia,2012,3.0
EST,Estonia,2012,0.0
EST,Estonia,2012,1.0
EST,Estonia,2012,5.0
EST,Estonia,2012,4.0
EST,Estonia,2012,0.0
EST,Estonia,2012,9.0
EST,Estonia,2012,23.0
EST,Estonia,2012,3.0
EST,Estonia,2012,22.0
EST,Estonia,2012,6.8
EST,Estonia,2012,3.78
EST,Estonia,2012,0.76
EST,Estonia,2012,16.63
EST,Estonia,2012,0.0
EST,Estonia,2012,2.27
EST,Estonia,2012,2.27
EST,Estonia,2012,17.38
EST,Estonia,2012,0.0
EST,Estonia,2012,3.78
EST,Estonia,2012,2.27
EST,Estonia,2012,2.27
EST,Estonia,2012,9.83
EST,Estonia,2012,3.02
EST,Estonia,2012,0.0
EST,Estonia,2013,25.0
EST,Estonia,2013,3.0
EST,Estonia,2013,5.0
EST,Estonia,2013,3.0
EST,Estonia,2013,15.0
EST,Estonia,2013,0.0
EST,Estonia,2013,3.0
EST,Estonia,2013,13.0
EST,Estonia,2013,0.0
EST,Estonia,2013,11.0
EST,Estonia,2013,1.0
EST,Estonia,2013,5.0
EST,Estonia,2013,4.0
EST,Estonia,2013,0.0
EST,Estonia,2013,11.0
EST,Estonia,2013,2.0
EST,Estonia,2013,3.0
EST,Estonia,2013,24.0
EST,Estonia,2013,8.35
EST,Estonia,2013,3.79
EST,Estonia,2013,0.76
EST,Estonia,2013,18.21
EST,Estonia,2013,9.86
EST,Estonia,2013,0.0
EST,Estonia,2013,2.28
EST,Estonia,2013,2.28
EST,Estonia,2013,18.97
EST,Estonia,2013,0.0
EST,Estonia,2013,1.52
EST,Estonia,2013,3.79
EST,Estonia,2013,2.28
EST,Estonia,2013,2.28
EST,Estonia,2013,11.38
EST,Estonia,2013,3.03
EST,Estonia,2013,8.35
EST,Estonia,2013,0.0
EST,Estonia,2014,26.0
EST,Estonia,2014,3.0
EST,Estonia,2014,5.0
EST,Estonia,2014,3.0
EST,Estonia,2014,15.0
EST,Estonia,2014,0.0
EST,Estonia,2014,3.0
EST,Estonia,2014,13.0
EST,Estonia,2014,0.0
EST,Estonia,2014,10.0
EST,Estonia,2014,1.0
EST,Estonia,2014,5.0
EST,Estonia,2014,4.0
EST,Estonia,2014,0.0
EST,Estonia,2014,11.0
EST,Estonia,2014,3.0
EST,Estonia,2014,3.0
EST,Estonia,2014,25.0
EST,Estonia,2014,8.37
EST,Estonia,2014,3.8
EST,Estonia,2014,0.76
EST,Estonia,2014,2.28
EST,Estonia,2014,19.01
EST,Estonia,2014,9.89
EST,Estonia,2014,0.0
EST,Estonia,2014,2.28
EST,Estonia,2014,19.77
EST,Estonia,2014,0.0
EST,Estonia,2014,2.28
EST,Estonia,2014,3.8
EST,Estonia,2014,2.28
EST,Estonia,2014,2.28
EST,Estonia,2014,11.41
EST,Estonia,2014,3.04
EST,Estonia,2014,7.6
EST,Estonia,2014,0.0
EST,Estonia,2015,23.0
EST,Estonia,2015,3.0
EST,Estonia,2015,5.0
EST,Estonia,2015,3.0
EST,Estonia,2015,16.0
EST,Estonia,2015,0.0
EST,Estonia,2015,3.0
EST,Estonia,2015,14.0
EST,Estonia,2015,0.0
EST,Estonia,2015,11.0
EST,Estonia,2015,1.0
EST,Estonia,2015,5.0
EST,Estonia,2015,4.0
EST,Estonia,2015,0.0
EST,Estonia,2015,12.0
EST,Estonia,2015,3.0
EST,Estonia,2015,3.0
EST,Estonia,2015,22.0
EST,Estonia,2015,9.13
EST,Estonia,2015,3.8
EST,Estonia,2015,0.76
EST,Estonia,2015,2.28
EST,Estonia,2015,16.73
EST,Estonia,2015,10.65
EST,Estonia,2015,0.0
EST,Estonia,2015,2.28
EST,Estonia,2015,17.49
EST,Estonia,2015,0.0
EST,Estonia,2015,2.28
EST,Estonia,2015,3.8
EST,Estonia,2015,2.28
EST,Estonia,2015,2.28
EST,Estonia,2015,12.17
EST,Estonia,2015,3.04
EST,Estonia,2015,8.37
EST,Estonia,2015,0.0
EST,Estonia,2016,23.0
EST,Estonia,2016,3.0
EST,Estonia,2016,7.0
EST,Estonia,2016,3.0
EST,Estonia,2016,18.0
EST,Estonia,2016,0.0
EST,Estonia,2016,3.0
EST,Estonia,2016,15.0
EST,Estonia,2016,0.0
EST,Estonia,2016,12.0
EST,Estonia,2016,1.0
EST,Estonia,2016,7.0
EST,Estonia,2016,4.0
EST,Estonia,2016,0.0
EST,Estonia,2016,14.0
EST,Estonia,2016,3.0
EST,Estonia,2016,3.0
EST,Estonia,2016,22.0
EST,Estonia,2016,2.28
EST,Estonia,2016,10.64
EST,Estonia,2016,5.32
EST,Estonia,2016,0.76
EST,Estonia,2016,2.28
EST,Estonia,2016,16.72
EST,Estonia,2016,11.4
EST,Estonia,2016,0.0
EST,Estonia,2016,2.28
EST,Estonia,2016,17.48
EST,Estonia,2016,0.0
EST,Estonia,2016,2.28
EST,Estonia,2016,5.32
EST,Estonia,2016,2.28
EST,Estonia,2016,13.68
EST,Estonia,2016,3.04
EST,Estonia,2016,9.12
EST,Estonia,2016,0.0
EST,Estonia,2017,24.0
EST,Estonia,2017,3.0
EST,Estonia,2017,7.0
EST,Estonia,2017,3.0
EST,Estonia,2017,18.0
EST,Estonia,2017,0.0
EST,Estonia,2017,3.0
EST,Estonia,2017,15.0
EST,Estonia,2017,0.0
EST,Estonia,2017,11.0
EST,Estonia,2017,2.0
EST,Estonia,2017,7.0
EST,Estonia,2017,3.0
EST,Estonia,2017,0.0
EST,Estonia,2017,15.0
EST,Estonia,2017,4.0
EST,Estonia,2017,3.0
EST,Estonia,2017,22.0
EST,Estonia,2017,2.28
EST,Estonia,2017,11.39
EST,Estonia,2017,5.32
EST,Estonia,2017,1.52
EST,Estonia,2017,0.0
EST,Estonia,2017,16.7
EST,Estonia,2017,11.39
EST,Estonia,2017,0.0
EST,Estonia,2017,2.28
EST,Estonia,2017,18.22
EST,Estonia,2017,0.0
EST,Estonia,2017,3.04
EST,Estonia,2017,5.32
EST,Estonia,2017,2.28
EST,Estonia,2017,13.67
EST,Estonia,2017,2.28
EST,Estonia,2017,8.35
EST,Estonia,2017,2.28
EST,Estonia,2018,25.0
EST,Estonia,2018,3.0
EST,Estonia,2018,7.0
EST,Estonia,2018,3.0
EST,Estonia,2018,18.0
EST,Estonia,2018,0.0
EST,Estonia,2018,3.0
EST,Estonia,2018,14.0
EST,Estonia,2018,0.0
EST,Estonia,2018,10.0
EST,Estonia,2018,1.0
EST,Estonia,2018,7.0
EST,Estonia,2018,3.0
EST,Estonia,2018,0.0
EST,Estonia,2018,15.0
EST,Estonia,2018,4.0
EST,Estonia,2018,3.0
EST,Estonia,2018,24.0
EST,Estonia,2018,2.27
EST,Estonia,2018,11.35
EST,Estonia,2018,5.3
EST,Estonia,2018,0.76
EST,Estonia,2018,0.0
EST,Estonia,2018,18.15
EST,Estonia,2018,10.59
EST,Estonia,2018,0.0
EST,Estonia,2018,2.27
EST,Estonia,2018,18.91
EST,Estonia,2018,0.0
EST,Estonia,2018,3.03
EST,Estonia,2018,5.3
EST,Estonia,2018,2.27
EST,Estonia,2018,2.27
EST,Estonia,2018,13.62
EST,Estonia,2018,2.27
EST,Estonia,2018,7.56
EST,Estonia,2019,25.0
EST,Estonia,2019,3.0
EST,Estonia,2019,7.0
EST,Estonia,2019,3.0
EST,Estonia,2019,19.0
EST,Estonia,2019,0.0
EST,Estonia,2019,3.0
EST,Estonia,2019,14.0
EST,Estonia,2019,0.0
EST,Estonia,2019,10.0
EST,Estonia,2019,2.0
EST,Estonia,2019,7.0
EST,Estonia,2019,4.0
EST,Estonia,2019,0.0
EST,Estonia,2019,15.0
EST,Estonia,2019,4.0
EST,Estonia,2019,3.0
EST,Estonia,2019,23.0
EST,Estonia,2019,2.26
EST,Estonia,2019,11.3
EST,Estonia,2019,5.28
EST,Estonia,2019,1.51
EST,Estonia,2019,0.0
EST,Estonia,2019,17.33
EST,Estonia,2019,10.55
EST,Estonia,2019,0.0
EST,Estonia,2019,2.26
EST,Estonia,2019,18.84
EST,Estonia,2019,0.0
EST,Estonia,2019,3.01
EST,Estonia,2019,5.28
EST,Estonia,2019,2.26
EST,Estonia,2019,2.26
EST,Estonia,2019,14.32
EST,Estonia,2019,3.01
EST,Estonia,2019,7.54
FIN,Finland,2000,45.0
FIN,Finland,2000,0.0
FIN,Finland,2000,51.0
FIN,Finland,2000,70.0
FIN,Finland,2000,0.0
FIN,Finland,2000,2.0
FIN,Finland,2000,51.0
FIN,Finland,2000,0.0
FIN,Finland,2000,2.0
FIN,Finland,2000,0.0
FIN,Finland,2000,45.0
FIN,Finland,2000,0.0
FIN,Finland,2000,51.0
FIN,Finland,2000,70.0
FIN,Finland,2000,51.0
FIN,Finland,2000,0.0
FIN,Finland,2000,0.0
FIN,Finland,2000,13.52
FIN,Finland,2000,9.85
FIN,Finland,2000,8.69
FIN,Finland,2000,0.39
FIN,Finland,2000,9.85
FIN,Finland,2000,0.0
FIN,Finland,2000,0.0
FIN,Finland,2000,0.0
FIN,Finland,2000,8.69
FIN,Finland,2000,9.85
FIN,Finland,2000,9.85
FIN,Finland,2000,0.39
FIN,Finland,2000,13.52
FIN,Finland,2001,45.0
FIN,Finland,2001,0.0
FIN,Finland,2001,57.0
FIN,Finland,2001,71.0
FIN,Finland,2001,0.0
FIN,Finland,2001,2.0
FIN,Finland,2001,0.0
FIN,Finland,2001,195.0
FIN,Finland,2001,2.0
FIN,Finland,2001,0.0
FIN,Finland,2001,45.0
FIN,Finland,2001,195.0
FIN,Finland,2001,0.0
FIN,Finland,2001,71.0
FIN,Finland,2001,57.0
FIN,Finland,2001,0.0
FIN,Finland,2001,0.0
FIN,Finland,2001,13.69
FIN,Finland,2001,10.99
FIN,Finland,2001,8.67
FIN,Finland,2001,0.39
FIN,Finland,2001,0.0
FIN,Finland,2001,37.59
FIN,Finland,2001,0.0
FIN,Finland,2001,8.67
FIN,Finland,2001,10.99
FIN,Finland,2001,0.0
FIN,Finland,2001,37.59
FIN,Finland,2001,0.39
FIN,Finland,2001,13.69
FIN,Finland,2002,46.0
FIN,Finland,2002,0.0
FIN,Finland,2002,65.0
FIN,Finland,2002,69.0
FIN,Finland,2002,0.0
FIN,Finland,2002,2.0
FIN,Finland,2002,0.0
FIN,Finland,2002,206.0
FIN,Finland,2002,2.0
FIN,Finland,2002,0.0
FIN,Finland,2002,46.0
FIN,Finland,2002,206.0
FIN,Finland,2002,0.0
FIN,Finland,2002,69.0
FIN,Finland,2002,65.0
FIN,Finland,2002,0.0
FIN,Finland,2002,0.0
FIN,Finland,2002,13.27
FIN,Finland,2002,12.5
FIN,Finland,2002,8.84
FIN,Finland,2002,0.38
FIN,Finland,2002,0.0
FIN,Finland,2002,39.61
FIN,Finland,2002,0.0
FIN,Finland,2002,8.84
FIN,Finland,2002,12.5
FIN,Finland,2002,0.0
FIN,Finland,2002,39.61
FIN,Finland,2002,0.38
FIN,Finland,2002,13.27
FIN,Finland,2003,47.0
FIN,Finland,2003,0.0
FIN,Finland,2003,68.0
FIN,Finland,2003,73.0
FIN,Finland,2003,0.0
FIN,Finland,2003,3.0
FIN,Finland,2003,57.0
FIN,Finland,2003,0.0
FIN,Finland,2003,206.0
FIN,Finland,2003,3.0
FIN,Finland,2003,0.0
FIN,Finland,2003,0.0
FIN,Finland,2003,47.0
FIN,Finland,2003,206.0
FIN,Finland,2003,0.0
FIN,Finland,2003,57.0
FIN,Finland,2003,73.0
FIN,Finland,2003,68.0
FIN,Finland,2003,0.0
FIN,Finland,2003,0.0
FIN,Finland,2003,0.58
FIN,Finland,2003,14.0
FIN,Finland,2003,13.04
FIN,Finland,2003,9.02
FIN,Finland,2003,0.58
FIN,Finland,2003,10.93
FIN,Finland,2003,0.0
FIN,Finland,2003,39.52
FIN,Finland,2003,0.0
FIN,Finland,2003,0.0
FIN,Finland,2003,9.02
FIN,Finland,2003,10.93
FIN,Finland,2003,13.04
FIN,Finland,2003,0.0
FIN,Finland,2003,39.52
FIN,Finland,2003,14.0
FIN,Finland,2004,46.0
FIN,Finland,2004,0.0
