STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,STATISTICAL_OPERATION,Statistical operation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,HSPA,HSPA,METHODOLOGY,Calculation methodology,TIME_RANGE,Time range,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,SWE,Sweden,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDUCI,Confidence interval upper bound,2020,,72.8,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,POL,Poland,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2010,,48.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,POL,Poland,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2013,,43.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,POL,Poland,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2016,,59.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,POL,Poland,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2020,,61.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,SWE,Sweden,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2010,,74.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,SWE,Sweden,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2013,,78.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,SWE,Sweden,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2016,,73.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,SWE,Sweden,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2020,,69,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,SWE,Sweden,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2010,,5.8,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,SWE,Sweden,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2013,,4.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,SWE,Sweden,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2016,,3.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,SWE,Sweden,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2020,,6.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,KOR,Korea,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2018,,3.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,KOR,Korea,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2019,,3.8,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,KOR,Korea,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2020,,3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,KOR,Korea,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2021,,4.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,KOR,Korea,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2022,,1.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2009,,12.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2010,,17.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2011,,15.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2012,,14.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2013,,13.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2014,,9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2015,,6.6,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2016,,6.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2019,,4.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUS,Australia,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2010,,86.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUS,Australia,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2013,,87.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUS,Australia,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2016,,94.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUS,Australia,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2020,,91.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,CAN,Canada,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2010,,81,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,CAN,Canada,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2013,,80.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,CAN,Canada,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2016,,81.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,PRT,Portugal,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2015,,13,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2014,,82.8,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2016,,78.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2018,,95.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ITA,Italy,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,BOUNDUCI,Confidence interval upper bound,2013,,8.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,DEU,Germany,A,Annual,RHPEXCLA,Regular doctor providing easy-to-understand explanations,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDUCI,Confidence interval upper bound,2010,,96.8,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,DEU,Germany,A,Annual,RHPEXCLA,Regular doctor providing easy-to-understand explanations,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDUCI,Confidence interval upper bound,2016,,89.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,DEU,Germany,A,Annual,RHPEXCLA,Regular doctor providing easy-to-understand explanations,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDUCI,Confidence interval upper bound,2020,,97.8,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,HPRGOASK,Doctor giving opportunity to ask questions or raise concerns,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2014,,88.4,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,HPRGOASK,Doctor giving opportunity to ask questions or raise concerns,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2016,,87.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,HPRGOASK,Doctor giving opportunity to ask questions or raise concerns,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2018,,94.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,HPRGOASK,Doctor giving opportunity to ask questions or raise concerns,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2021,,88.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,SVN,Slovenia,A,Annual,HPRIPDEC,Doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2019,,83.6,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,SVN,Slovenia,A,Annual,HPRIPDEC,Doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2020,,80.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,SVN,Slovenia,A,Annual,HPRIPDEC,Doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2021,,82.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,RHPEXCLA,Regular doctor providing easy-to-understand explanations,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2010,,92.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,RHPEXCLA,Regular doctor providing easy-to-understand explanations,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2013,,90.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,RHPEXCLA,Regular doctor providing easy-to-understand explanations,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2016,,93.7,,,,_Z,Not applicable,,,1,One,B,Time series break,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,RHPEXCLA,Regular doctor providing easy-to-understand explanations,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2017,,93.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,RHPEXCLA,Regular doctor providing easy-to-understand explanations,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2018,,93.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,RHPEXCLA,Regular doctor providing easy-to-understand explanations,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2019,,93.4,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,RHPEXCLA,Regular doctor providing easy-to-understand explanations,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2020,,92.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,RHPEXCLA,Regular doctor providing easy-to-understand explanations,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2021,,94.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,RHPEXCLA,Regular doctor providing easy-to-understand explanations,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2022,,91.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,HPRTIPAT,Doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,VALUEW,Weighted value,2014,,82.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,HPRTIPAT,Doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,VALUEW,Weighted value,2016,,86.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,HPRTIPAT,Doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,VALUEW,Weighted value,2018,,96.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,HPRTIPAT,Doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,VALUEW,Weighted value,2021,,86.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NZL,New Zealand,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDUCI,Confidence interval upper bound,2010,,95.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NZL,New Zealand,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDUCI,Confidence interval upper bound,2013,,94.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NZL,New Zealand,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDUCI,Confidence interval upper bound,2016,,93.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NZL,New Zealand,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDUCI,Confidence interval upper bound,2020,,93.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,BOUNDUCI,Confidence interval upper bound,2016,,9,,,,_Z,Not applicable,,,1,One,B,Time series break,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,BOUNDUCI,Confidence interval upper bound,2017,,4.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,BOUNDUCI,Confidence interval upper bound,2020,,4.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,BOUNDUCI,Confidence interval upper bound,2021,,3.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,BOUNDUCI,Confidence interval upper bound,2022,,3.6,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
